Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
TUE - MID, 10/2/2018, 440, 6384, 41912, , , , , ,
TUE - EVE, 10/2/2018, 329, 1555, 53388, , , 3 9 11 18 37 $163000.00, 2 22 29 31 34 +1 x3 $367.00 M/0, ,
WED - MID, 10/3/2018, 435, 1916, 78093, , , , , ,
WED - EVE, 10/3/2018, 384, 2158, 72687, 3 5 11 30 31 46 $4.70 M/0, 881192, 20 23 25 29 30 $100000.00, , 41 53 59 63 66 +3 x3 $229.00 M/0,
THU - MID, 10/4/2018, 302, 4959, 67156, , , , , ,
THU - EVE, 10/4/2018, 210, 3277, 67871, , , 2 15 20 22 37 $110000.00, , ,1 10 15 28 34 +110
FRI - MID, 10/5/2018, 251, 5650, 37422, , , , , ,
FRI - EVE, 10/5/2018, 905, 8600, 75386, , , 3 4 7 11 14 $120000.00, 27 28 32 41 69 +12 x2 $420.00 M/0, ,
SAT - MID, 10/6/2018, 651, 6812, 37209, , , , , ,
SAT - EVE, 10/6/2018, 451, 2921, 65511, 6 12 15 31 42 46 $4.80 M/0, 967275, 6 9 24 34 38 $100000.00, , 1 22 27 53 67 +15 x3 $253.00 M/0,
SUN - MID, 10/7/2018, 575, 8455, 04630, , , , , ,
SUN - EVE, 10/7/2018, 128, 1402, 58480, , , 4 5 14 19 23 $110000.00, , ,
MON - MID, 10/8/2018, 965, 9288, 97777, , , , , ,
MON - EVE, 10/8/2018, 095, 0084, 44152, 6 8 18 19 44 45 $4.90 M/0, 848314, 3 7 8 24 36 $120000.00, , ,5 34 35 36 48 +150
TUE - MID, 10/9/2018, 115, 4622, 79969, , , , , ,
TUE - EVE, 10/9/2018, 338, 5702, 01447, , , 4 13 23 24 30 $130000.00, 20 22 39 54 60 +18 x3 $470.00 M/0, ,
WED - MID, 10/10/2018, 414, 3894, 92838, , , , , ,
WED - EVE, 10/10/2018, 476, 3129, 00309, 8 9 18 26 43 49 $5.00 M/0, 177302, 11 18 28 31 39 $100000.00, , 8 23 27 42 60 +7 x3 $282.00 M/0,
THU - MID, 10/11/2018, 473, 9532, 19617, , , , , ,
THU - EVE, 10/11/2018, 471, 5619, 25102, , , 1 13 16 27 29 $110000.00, , ,10 18 33 38 42 +70
FRI - MID, 10/12/2018, 881, 7234, 01798, , , , , ,
FRI - EVE, 10/12/2018, 377, 0727, 29480, , , 4 6 10 13 16 $120000.00, 4 24 46 61 70 +7 x3 $548.00 M/0, ,
SAT - MID, 10/13/2018, 442, 6155, 56707, , , , , ,
SAT - EVE, 10/13/2018, 327, 8582, 89749, 2 6 7 30 31 41 $5.10 M/0, 137001, 3 10 13 37 39 $130000.00, , 11 14 32 43 65 +15 x3 $314.00 M/0,
SUN - MID, 10/14/2018, 682, 6782, 77079, , , , , ,
SUN - EVE, 10/14/2018, 994, 2289, 72127, , , 2 4 10 19 21 $140000.00, , ,
MON - MID, 10/15/2018, 336, 1524, 11319, , , , , ,
MON - EVE, 10/15/2018, 001, 0574, 20054, 1 14 20 21 43 44 $5.20 M/0, 949516, 1 2 7 17 26 $150000.00, , ,1 30 39 41 42 +120
TUE - MID, 10/16/2018, 329, 1900, 83725, , , , , ,
TUE - EVE, 10/16/2018, 718, 3448, 88387, , , 13 17 20 29 36 $160000.00, 3 45 49 61 69 +9 x5 $667.00 M/0, ,
WED - MID, 10/17/2018, 479, 4240, 98222, , , , , ,
WED - EVE, 10/17/2018, 296, 2518, 77594, 13 17 20 24 25 34 $5.30 M/0, 189753, 14 20 24 25 35 $190000.00, , 3 57 64 68 69 +15 x3 $345.00 M/0,
THU - MID, 10/18/2018, 720, 1009, 82537, , , , , ,
THU - EVE, 10/18/2018, 648, 8749, 19870, , , 4 6 9 20 37 $238000.00, , ,4 21 24 30 31 +160
FRI - MID, 10/19/2018, 612, 1369, 77980, , , , , ,
FRI - EVE, 10/19/2018, 200, 3536, 00587, , , 9 10 21 26 36 $281000.00, 15 23 53 65 70 +7 x2 $1000.00 M/0, ,
SAT - MID, 10/20/2018, 536, 9149, 68103, , , , , ,
SAT - EVE, 10/20/2018, 481, 1212, 70234, 10 15 16 29 36 49 $5.40 M/0, 688994, 23 32 35 37 38 $332000.00, , 16 54 57 62 69 +23 x2 $470.00 M/0,
SUN - MID, 10/21/2018, 942, 2637, 42969, , , , , ,
SUN - EVE, 10/21/2018, 266, 5192, 16014, , , 3 4 22 24 29 $400000.00, , ,
MON - MID, 10/22/2018, 068, 6648, 07200, , , , , ,
MON - EVE, 10/22/2018, 090, 7993, 43550, 12 14 19 33 35 41 $5.50 M/0, 592908, 12 16 17 24 37 $100000.00, , ,7 36 37 41 46 +160
TUE - MID, 10/23/2018, 633, 8437, 71868, , , , , ,
TUE - EVE, 10/23/2018, 167, 4617, 03280, , , 12 20 23 35 39 $110000.00, 5 28 62 65 70 +5 x3 $1600.00 M/1, ,
WED - MID, 10/24/2018, 115, 3759, 08806, , , , , ,
WED - EVE, 10/24/2018, 705, 2522, 93447, 11 15 17 23 36 38 $5.60 M/0, 539349, 2 11 17 22 39 $120000.00, , 3 21 45 53 56 +22 x2 $620.00 M/0,
THU - MID, 10/25/2018, 893, 5292, 58871, , , , , ,
THU - EVE, 10/25/2018, 690, 8058, 09799, , , 2 17 18 19 27 $100000.00, , ,12 20 22 27 30 +160
FRI - MID, 10/26/2018, 773, 3393, 38835, , , , , ,
FRI - EVE, 10/26/2018, 002, 3733, 68745, , , 13 15 18 30 37 $110000.00, 1 28 61 62 63 +5 x4 $40.00 M/0, ,
SAT - MID, 10/27/2018, 454, 3765, 66271, , , , , ,
SAT - EVE, 10/27/2018, 370, 7407, 28611, 2 18 22 30 38 41 $5.70 M/0, 871226, 7 16 19 38 39 $120000.00, , 8 12 13 19 27 +4 x3 $750.00 M/2,
SUN - MID, 10/28/2018, 216, 7090, 54710, , , , , ,
SUN - EVE, 10/28/2018, 943, 0031, 51829, , , 19 21 26 28 36 $130000.00, , ,
MON - MID, 10/29/2018, 778, 7150, 68914, , , , , ,
MON - EVE, 10/29/2018, 590, 0559, 69064, 1 25 33 40 43 46 $5.80 M/0, 769899, 6 7 13 32 35 $140000.00, , ,14 16 26 29 43 +130
TUE - MID, 10/30/2018, 943, 8387, 11898, , , , , ,
TUE - EVE, 10/30/2018, 651, 0413, 05151, , , 6 9 13 28 37 $100000.00, 20 31 39 46 49 +23 x2 $45.00 M/0, ,
WED - MID, 10/31/2018, 594, 0901, 63651, , , , , ,
WED - EVE, 10/31/2018, 929, 2314, 65490, 10 29 42 44 48 49 $5.90 M/0, 887290, 8 15 20 34 39 $110000.00, , 7 25 39 40 47 +20 x3 $40.00 M/0,
THU - MID, 11/1/2018, 713, 7577, 56174, , , , , ,
THU - EVE, 11/1/2018, 342, 3169, 14210, , , 8 9 16 25 35 $120000.00, , ,4 13 31 37 47 +50
FRI - MID, 11/2/2018, 182, 5961, 09115, , , , , ,
FRI - EVE, 11/2/2018, 018, 2248, 07249, , , 8 22 27 28 31 $130000.00, 3 23 28 46 62 +16 x2 $52.00 M/0, ,
SAT - MID, 11/3/2018, 302, 8006, 48289, , , , , ,
SAT - EVE, 11/3/2018, 836, 3568, 09552, 18 24 26 27 35 49 $6.00 M/0, 392329, 12 21 23 31 34 $100000.00, , 15 21 24 32 65 +11 x3 $53.00 M/0,
SUN - MID, 11/4/2018, 294, 9105, 93990, , , , , ,
SUN - EVE, 11/4/2018, 559, 3436, 22792, , , 3 7 13 21 32 $110000.00, , ,
MON - MID, 11/5/2018, 314, 1660, 74053, , , , , ,
MON - EVE, 11/5/2018, 947, 6699, 34084, 13 22 30 36 45 48 $6.10 M/0, 217579, 1 22 25 36 37 $100000.00, , ,8 18 28 34 37 +90
TUE - MID, 11/6/2018, 418, 9384, 51045, , , , , ,
TUE - EVE, 11/6/2018, 911, 4289, 47206, , , 1 6 10 15 21 $110000.00, 28 34 37 56 69 +12 x2 $70.00 M/0, ,
WED - MID, 11/7/2018, 745, 5018, 77796, , , , , ,
WED - EVE, 11/7/2018, 375, 1154, 18535, 2 4 30 37 39 41 $6.20 M/0, 754964, 13 15 31 35 38 $120000.00, , 26 28 34 42 50 +25 x2 $71.00 M/0,
THU - MID, 11/8/2018, 971, 5130, 66081, , , , , ,
THU - EVE, 11/8/2018, 441, 4370, 13901, , , 6 16 18 32 34 $130000.00, , ,10 16 38 39 40 +130
FRI - MID, 11/9/2018, 206, 4252, 09639, , , , , ,
FRI - EVE, 11/9/2018, 483, 8131, 52987, , , 3 16 24 26 30 $140000.00, 8 14 27 57 67 +5 x4 $90.00 M/0, ,
SAT - MID, 11/10/2018, 532, 5721, 65666, , , , , ,
SAT - EVE, 11/10/2018, 362, 9893, 53605, 16 24 30 32 39 49 $6.30 M/0, 672129, 13 22 28 34 38 $174000.00, , 5 29 34 53 57 +24 x2 $92.00 M/0,
SUN - MID, 11/11/2018, 212, 2816, 70277, , , , , ,
SUN - EVE, 11/11/2018, 824, 0565, 31224, , , 2 12 23 27 30 $221000.00, , ,
MON - MID, 11/12/2018, 887, 0995, 84655, , , , , ,
MON - EVE, 11/12/2018, 946, 1181, 98670, 4 12 14 31 32 48 $6.40 M/0, 947267, 23 25 26 27 36 $261000.00, , ,2 4 9 15 37 +150
TUE - MID, 11/13/2018, 635, 3025, 15564, , , , , ,
TUE - EVE, 11/13/2018, 525, 3751, 72047, , , 12 14 20 33 37 $315000.00, 34 46 57 65 69 +11 x3 $106.00 M/0, ,
WED - MID, 11/14/2018, 027, 4886, 70809, , , , , ,
WED - EVE, 11/14/2018, 023, 4750, 45710, 12 16 22 23 37 49 $6.50 M/0, 245098, 7 15 24 29 36 $377000.00, , 7 42 49 62 69 +23 x5 $107.00 M/0,
THU - MID, 11/15/2018, 201, 3341, 40190, , , , , ,
THU - EVE, 11/15/2018, 177, 0677, 01716, , , 5 15 22 29 39 $440000.00, , ,14 28 29 38 42 +20
FRI - MID, 11/16/2018, 832, 9479, 35515, , , , , ,
FRI - EVE, 11/16/2018, 671, 9639, 09323, , , 11 12 22 34 39 $100000.00, 33 36 63 68 69 +16 x3 $122.00 M/0, ,
SAT - MID, 11/17/2018, 674, 4968, 19283, , , , , ,
SAT - EVE, 11/17/2018, 655, 9944, 15408, 3 7 22 31 44 46 $6.60 M/0, 075457, 3 4 8 14 17 $110000.00, , 6 8 20 52 68 +5 x2 $124.00 M/0,
SUN - MID, 11/18/2018, 791, 2094, 88771, , , , , ,
SUN - EVE, 11/18/2018, 053, 8570, 44433, , , 4 5 11 21 22 $120000.00, , ,
MON - MID, 11/19/2018, 419, 0724, 90873, , , , , ,
MON - EVE, 11/19/2018, 014, 2788, 21904, 14 17 22 26 36 44 $6.70 M/0, 411671, 1 6 13 15 18 $130000.00, , ,1 14 15 43 44 +150
TUE - MID, 11/20/2018, 937, 2314, 06723, , , , , ,
TUE - EVE, 11/20/2018, 039, 0886, 28703, , , 6 7 26 32 34 $140000.00, 10 16 31 42 66 +10 x3 $139.00 M/0, ,
WED - MID, 11/21/2018, 491, 3460, 61216, , , , , ,
WED - EVE, 11/21/2018, 679, 4363, 12953, 1 2 9 16 20 31 $6.80 M/0, 632034, 7 13 26 35 36 $150000.00, , 7 14 23 38 55 +18 x2 $139.00 M/0,
THU - MID, 11/22/2018, 789, 4790, 50830, , , , , ,
THU - EVE, 11/22/2018, 598, 2674, 81159, , , 1 10 12 22 37 $170000.00, , ,8 18 38 40 48 +20
FRI - MID, 11/23/2018, 031, 1070, 97626, , , , , ,
FRI - EVE, 11/23/2018, 325, 7588, 34431, , , 8 21 22 25 32 $200000.00, 7 10 30 33 59 +23 x4 $155.00 M/0, ,
SAT - MID, 11/24/2018, 650, 8603, 68253, , , , , ,
SAT - EVE, 11/24/2018, 307, 9178, 21438, 6 15 20 22 37 40 $6.90 M/0, 953228, 3 23 32 36 38 $242000.00, , 11 33 51 56 58 +18 x2 $155.00 M/0,
SUN - MID, 11/25/2018, 572, 9710, 81520, , , , , ,
SUN - EVE, 11/25/2018, 295, 8106, 58432, , , 6 18 28 31 34 $299000.00, , ,
MON - MID, 11/26/2018, 419, 5104, 79386, , , , , ,
MON - EVE, 11/26/2018, 790, 5860, 27214, 3 20 28 29 38 45 $7.00 M/0, 629982, 6 17 18 25 29 $358000.00, , ,10 23 29 37 43 +140
TUE - MID, 11/27/2018, 864, 4857, 00060, , , , , ,
TUE - EVE, 11/27/2018, 041, 5849, 43638, , , 9 15 25 32 34 $100000.00, 12 24 37 42 57 +18 x4 $172.00 M/0, ,
WED - MID, 11/28/2018, 777, 3755, 68342, , , , , ,
WED - EVE, 11/28/2018, 192, 8457, 11024, 23 26 28 29 42 43 $7.10 M/0, 744117, 1 6 15 24 37 $110000.00, , 4 19 59 68 69 +21 x2 $171.00 M/0,
THU - MID, 11/29/2018, 697, 1240, 19392, , , , , ,
THU - EVE, 11/29/2018, 411, 7328, 41353, , , 1 2 10 36 38 $120000.00, , ,1 4 11 36 41 +80
FRI - MID, 11/30/2018, 363, 0256, 55768, , , , , ,
FRI - EVE, 11/30/2018, 171, 6668, 47722, , , 1 16 19 22 34 $130000.00, 25 28 40 43 63 +19 x3 $190.00 M/0, ,
SAT - MID, 12/1/2018, 896, 5741, 90395, , , , , ,
SAT - EVE, 12/1/2018, 173, 0365, 28050, 3 11 17 28 31 37 $7.20 M/0, 944966, 11 15 22 32 35 $140000.00, , 10 11 47 55 58 +26 x2 $183.00 M/0,
SUN - MID, 12/2/2018, 896, 0181, 05136, , , , , ,
SUN - EVE, 12/2/2018, 215, 8221, 19947, , , 11 18 25 29 38 $181000.00, , ,
MON - MID, 12/3/2018, 031, 8340, 51261, , , , , ,
MON - EVE, 12/3/2018, 451, 7685, 35490, 7 17 27 32 35 46 $7.30 M/0, 156884, 10 15 26 28 37 $219000.00, , ,7 8 28 37 43 +110
TUE - MID, 12/4/2018, 679, 5671, 22697, , , , , ,
TUE - EVE, 12/4/2018, 885, 1830, 15611, , , 3 6 14 16 32 $266000.00, 28 31 41 42 50 +4 x3 $208.00 M/0, ,
WED - MID, 12/5/2018, 281, 7045, 16664, , , , , ,
WED - EVE, 12/5/2018, 384, 4221, 70296, 5 7 22 39 43 45 $7.40 M/0, 169842, 2 5 30 33 34 $314000.00, , 9 11 36 37 38 +11 x5 $200.00 M/0,
THU - MID, 12/6/2018, 269, 6893, 88121, , , , , ,
THU - EVE, 12/6/2018, 529, 5883, 67314, , , 10 24 25 34 36 $376000.00, , ,5 14 26 28 31 +50
FRI - MID, 12/7/2018, 032, 8665, 92816, , , , , ,
FRI - EVE, 12/7/2018, 848, 0399, 16981, , , 14 24 25 32 34 $443000.00, 4 10 20 33 57 +13 x3 $226.00 M/0, ,
SAT - MID, 12/8/2018, 689, 7405, 31871, , , , , ,
SAT - EVE, 12/8/2018, 639, 6121, 20764, 11 13 15 21 33 48 $7.50 M/0, 306670, 3 11 15 27 39 $100000.00, , 14 32 34 46 61 +10 x2 $217.00 M/0,
SUN - MID, 12/9/2018, 706, 7224, 52669, , , , , ,
SUN - EVE, 12/9/2018, 102, 0238, 48392, , , 8 19 32 33 37 $100000.00, , ,
MON - MID, 12/10/2018, 024, 6820, 69613, , , , , ,
MON - EVE, 12/10/2018, 303, 3074, 19744, 17 18 21 26 32 37 $7.60 M/0, 949391, 11 21 25 33 38 $110000.00, , ,16 20 26 28 47 +160
TUE - MID, 12/11/2018, 257, 4619, 51607, , , , , ,
TUE - EVE, 12/11/2018, 554, 0196, 81536, , , 4 11 12 29 38 $120000.00, 4 38 39 54 59 +12 x2 $245.00 M/0, ,
WED - MID, 12/12/2018, 339, 4159, 32125, , , , , ,
WED - EVE, 12/12/2018, 398, 4532, 75025, 3 21 31 35 37 42 $7.70 M/0, 526790, 7 15 18 21 30 $100000.00, , 4 9 21 29 64 +26 x2 $230.00 M/0,
THU - MID, 12/13/2018, 782, 7847, 88030, , , , , ,
THU - EVE, 12/13/2018, 443, 0026, 80891, , , 8 17 19 25 38 $110000.00, , ,15 31 38 39 40 +10
FRI - MID, 12/14/2018, 197, 7375, 23988, , , , , ,
FRI - EVE, 12/14/2018, 104, 7925, 22288, , , 7 23 24 25 27 $120000.00, 5 22 26 43 49 +23 x4 $262.00 M/0, ,
SAT - MID, 12/15/2018, 487, 1694, 79637, , , , , ,
SAT - EVE, 12/15/2018, 663, 2890, 92998, 8 16 23 29 40 47 $7.80 M/0, 633027, 2 4 12 16 28 $130000.00, , 8 38 43 52 55 +17 x3 $246.00 M/0,
SUN - MID, 12/16/2018, 405, 3854, 78855, , , , , ,
SUN - EVE, 12/16/2018, 405, 8694, 33723, , , 4 9 16 28 38 $140000.00, , ,
MON - MID, 12/17/2018, 253, 5678, 42650, , , , , ,
MON - EVE, 12/17/2018, 407, 9270, 11923, 7 8 13 14 23 47 $7.90 M/0, 017375, 1 17 26 27 38 $100000.00, , ,4 8 31 32 44 +90
TUE - MID, 12/18/2018, 354, 1167, 33696, , , , , ,
TUE - EVE, 12/18/2018, 150, 4330, 42841, , , 16 20 22 24 31 $110000.00, 13 22 32 60 69 +9 x3 $284.00 M/0, ,
WED - MID, 12/19/2018, 113, 0670, 96792, , , , , ,
WED - EVE, 12/19/2018, 588, 8231, 55822, 12 13 16 19 25 29 $8.00 M/0, 347741, 17 20 24 33 39 $100000.00, , 15 29 31 37 43 +16 x2 $262.00 M/0,
THU - MID, 12/20/2018, 582, 8166, 27854, , , , , ,
THU - EVE, 12/20/2018, 242, 1854, 49751, , , 1 3 9 21 34 $100000.00, , ,8 21 26 40 41 +130
FRI - MID, 12/21/2018, 538, 5936, 19792, , , , , ,
FRI - EVE, 12/21/2018, 796, 2289, 71794, , , 2 20 24 31 34 $110000.00, 10 13 61 62 70 +5 x3 $305.00 M/0, ,
SAT - MID, 12/22/2018, 711, 6017, 10294, , , , , ,
SAT - EVE, 12/22/2018, 841, 7269, 05147, 2 6 24 28 45 49 $8.10 M/0, 341141, 9 12 19 24 33 $100000.00, , 21 28 30 40 59 +26 x3 $281.00 M/0,
SUN - MID, 12/23/2018, 436, 6811, 78086, , , , , ,
SUN - EVE, 12/23/2018, 428, 8162, 86896, , , 4 8 19 27 32 $110000.00, , ,
MON - MID, 12/24/2018, 196, 0159, 38454, , , , , ,
MON - EVE, 12/24/2018, 446, 1413, 45086, 4 5 6 20 35 49 $8.20 M/0, 085297, 5 26 28 29 33 $120000.00, , ,2 9 14 27 47 +70
TUE - MID, 12/25/2018, 586, 3593, 54015, , , , , ,
TUE - EVE, 12/25/2018, 644, 2818, 62672, , , 5 19 21 22 27 $130000.00, 2 8 42 43 50 +6 x3 $321.00 M/0, ,
WED - MID, 12/26/2018, 142, 1989, 07963, , , , , ,
WED - EVE, 12/26/2018, 472, 0149, 47938, 6 14 26 27 33 34 $8.30 M/0, 782903, 18 19 21 22 32 $140000.00, , 5 25 38 52 67 +24 x2 $294.00 M/1,
THU - MID, 12/27/2018, 765, 5308, 97551, , , , , ,
THU - EVE, 12/27/2018, 056, 2764, 29113, , , 1 9 20 21 34 $150000.00, , ,9 16 32 39 41 +90
FRI - MID, 12/28/2018, 616, 6159, 34661, , , , , ,
FRI - EVE, 12/28/2018, 644, 9222, 35052, , , 10 17 18 21 22 $175000.00, 9 10 25 37 38 +21 x2 $370.00 M/0, ,
SAT - MID, 12/29/2018, 016, 0439, 04900, , , , , ,
SAT - EVE, 12/29/2018, 049, 2560, 18436, 16 23 27 31 40 45 $8.40 M/0, 879089, 9 10 22 30 35 $100000.00, , 12 42 51 53 62 +25 x2 $40.00 M/0,
SUN - MID, 12/30/2018, 936, 2369, 83200, , , , , ,
SUN - EVE, 12/30/2018, 256, 9122, 01053, , , 7 12 24 25 36 $100000.00, , ,
MON - MID, 12/31/2018, 156, 7900, 44106, , , , , ,
MON - EVE, 12/31/2018, 326, 1091, 30636, 12 15 19 30 34 48 $8.50 M/0, 777516, 3 9 22 28 38 $110000.00, , ,4 10 15 19 43 +80
